STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USC00455525,"MONROE, WA US",2017-03-10,1.52,8.89,10.56,5.56
USC00455525,"MONROE, WA US",2017-03-11,6.86,7.22,10.56,2.22
USC00455525,"MONROE, WA US",2017-03-12,0.25,8.89,10.56,6.67
USC00455525,"MONROE, WA US",2017-03-13,16.51,10.00,9.44,6.11
USC00455525,"MONROE, WA US",2017-03-14,8.89,11.11,13.33,6.11
USC00455525,"MONROE, WA US",2017-03-15,19.05,10.00,11.11,6.11
USC00455525,"MONROE, WA US",2017-03-16,0.25,7.22,11.11,3.89
USC00455525,"MONROE, WA US",2017-03-17,8.89,6.11,6.67,-0.56
USC00455525,"MONROE, WA US",2017-03-18,39.37,8.89,10.56,2.78
USC00455525,"MONROE, WA US",2017-03-19,1.78,5.56,10.56,-0.56
USC00455525,"MONROE, WA US",2017-03-20,0.25,7.22,10.00,-2.22
USC00455525,"MONROE, WA US",2017-03-21,5.84,9.44,11.67,4.44
USC00455525,"MONROE, WA US",2017-03-22,1.27,10.56,12.78,5.00
USC00455525,"MONROE, WA US",2017-03-23,0.25,7.78,13.33,3.33
USC00455525,"MONROE, WA US",2017-03-24,21.08,9.44,10.56,5.56
USC00455525,"MONROE, WA US",2017-03-25,0.00,8.33,11.11,5.00
USC00455525,"MONROE, WA US",2017-03-26,1.78,7.78,10.00,3.89
USC00455525,"MONROE, WA US",2017-03-27,4.83,8.33,12.22,5.00
USC00455525,"MONROE, WA US",2017-03-28,10.67,8.33,8.33,4.44
USC00455525,"MONROE, WA US",2017-03-29,15.24,9.44,12.78,4.44
USC00455525,"MONROE, WA US",2017-03-30,13.46,8.33,11.67,3.89
USC00455525,"MONROE, WA US",2017-03-31,0.51,8.33,13.33,1.11
USC00455525,"MONROE, WA US",2017-04-01,7.11,10.00,12.22,6.11
USC00455525,"MONROE, WA US",2017-04-02,0.00,8.89,10.00,3.89
USC00455525,"MONROE, WA US",2017-04-03,3.81,7.78,12.22,3.33
USC00455525,"MONROE, WA US",2017-04-04,0.00,9.44,16.11,3.33
USC00455525,"MONROE, WA US",2017-04-05,11.68,10.56,12.78,6.67
USC00455525,"MONROE, WA US",2017-04-06,6.60,10.56,12.78,8.89
USC00455525,"MONROE, WA US",2017-04-07,8.64,11.67,13.33,6.67
USC00455525,"MONROE, WA US",2017-04-08,3.56,8.33,10.56,5.00
USC00455525,"MONROE, WA US",2017-04-09,0.00,7.78,12.78,1.67
USC00455525,"MONROE, WA US",2017-04-10,7.87,9.44,10.00,3.89
USC00455525,"MONROE, WA US",2017-04-11,0.00,7.78,13.89,0.00
USC00455525,"MONROE, WA US",2017-04-12,16.26,10.56,15.00,6.11
USC00455525,"MONROE, WA US",2017-04-13,11.94,9.44,11.67,5.00
USC00455525,"MONROE, WA US",2017-04-14,0.25,7.78,11.67,3.89
USC00455525,"MONROE, WA US",2017-04-15,0.00,8.33,13.33,3.89
USC00455525,"MONROE, WA US",2017-04-16,0.00,11.11,17.78,0.00
USC00455525,"MONROE, WA US",2017-04-17,2.29,13.89,14.44,9.44
USC00455525,"MONROE, WA US",2017-04-18,5.59,11.11,14.44,7.22
USC00455525,"MONROE, WA US",2017-04-19,4.83,10.56,12.22,3.89
USC00455525,"MONROE, WA US",2017-04-20,9.40,10.00,13.89,3.89
USC00455525,"MONROE, WA US",2017-04-21,0.00,11.11,18.89,3.89
USC00455525,"MONROE, WA US",2017-04-22,6.60,15.56,16.67,9.44
USC00455525,"MONROE, WA US",2017-04-23,6.10,10.56,11.67,6.11
USC00455525,"MONROE, WA US",2017-04-24,1.02,8.89,13.33,5.56
USC00455525,"MONROE, WA US",2017-04-25,0.25,10.56,13.33,7.22
USC00455525,"MONROE, WA US",2017-04-26,18.54,10.56,11.11,5.56
USC00455525,"MONROE, WA US",2017-04-27,6.10,8.89,12.78,3.33
USC00455525,"MONROE, WA US",2017-04-28,2.03,9.44,13.33,5.56
USC00455525,"MONROE, WA US",2017-04-29,4.57,10.56,12.78,1.67
USC00455525,"MONROE, WA US",2017-04-30,12.19,10.00,11.67,6.67
USC00455525,"MONROE, WA US",2017-05-01,6.35,8.89,9.44,5.00
USC00455525,"MONROE, WA US",2017-05-02,0.25,10.56,17.78,2.22
USC00455525,"MONROE, WA US",2017-05-03,7.62,15.00,23.33,10.00
USC00455525,"MONROE, WA US",2017-05-04,10.67,16.67,23.33,10.00
USC00455525,"MONROE, WA US",2017-05-05,20.57,14.44,15.00,8.33
USC00455525,"MONROE, WA US",2017-05-06,2.03,10.00,15.00,4.44
USC00455525,"MONROE, WA US",2017-05-07,0.00,10.56,15.56,3.89
USC00455525,"MONROE, WA US",2017-05-08,0.00,12.22,17.22,3.89
USC00455525,"MONROE, WA US",2017-05-09,0.00,13.33,18.33,3.89
USC00455525,"MONROE, WA US",2017-05-10,0.00,14.44,21.67,7.22
USC00455525,"MONROE, WA US",2017-05-11,7.37,14.44,16.67,6.67
USC00455525,"MONROE, WA US",2017-05-12,0.25,8.89,13.33,4.44
USC00455525,"MONROE, WA US",2017-05-13,0.25,9.44,14.44,6.11
USC00455525,"MONROE, WA US",2017-05-14,20.32,10.56,13.33,5.56
USC00455525,"MONROE, WA US",2017-05-15,6.86,10.00,11.67,6.67
USC00455525,"MONROE, WA US",2017-05-16,26.67,8.33,11.67,3.89
USC00455525,"MONROE, WA US",2017-05-17,2.29,10.00,13.33,5.56
USC00455525,"MONROE, WA US",2017-05-18,0.00,12.22,17.22,8.89
USC00455525,"MONROE, WA US",2017-05-19,0.00,15.00,20.56,6.11
USC00455525,"MONROE, WA US",2017-05-20,0.00,16.67,21.11,10.56
USC00455525,"MONROE, WA US",2017-05-21,0.00,17.78,22.22,7.78
USC00455525,"MONROE, WA US",2017-05-22,0.00,20.00,25.56,8.89
USC00455525,"MONROE, WA US",2017-05-23,0.00,21.11,22.78,9.44
USC00455525,"MONROE, WA US",2017-05-24,0.00,13.33,15.56,6.67
USC00455525,"MONROE, WA US",2017-05-25,0.00,13.89,19.44,4.44
USC00455525,"MONROE, WA US",2017-05-26,0.00,17.78,24.44,6.67
USC00455525,"MONROE, WA US",2017-05-27,0.00,21.11,27.22,8.33
USC00455525,"MONROE, WA US",2017-05-28,0.00,21.67,27.22,10.56
USC00455525,"MONROE, WA US",2017-05-29,0.00,17.22,23.33,9.44
USC00455525,"MONROE, WA US",2017-05-30,0.76,14.44,14.44,11.11
USC00455525,"MONROE, WA US",2017-05-31,0.00,14.44,22.22,10.56
USC00455525,"MONROE, WA US",2017-06-01,4.32,16.11,19.44,12.78
USC00455525,"MONROE, WA US",2017-06-02,0.25,15.56,21.67,11.67
USC00455525,"MONROE, WA US",2017-06-03,0.00,16.11,17.22,11.11
USC00455525,"MONROE, WA US",2017-06-04,0.00,14.44,17.78,10.00
USC00455525,"MONROE, WA US",2017-06-05,0.00,15.56,20.56,3.33
USC00455525,"MONROE, WA US",2017-06-06,0.00,18.33,27.22,7.78
USC00455525,"MONROE, WA US",2017-06-07,0.00,20.00,26.11,6.11
USC00455525,"MONROE, WA US",2017-06-08,9.40,16.11,18.89,11.11
USC00455525,"MONROE, WA US",2017-06-09,0.51,13.33,15.56,7.78
USC00455525,"MONROE, WA US",2017-06-10,0.00,12.78,17.22,8.33
USC00455525,"MONROE, WA US",2017-06-11,0.00,14.44,20.00,7.22
USC00455525,"MONROE, WA US",2017-06-12,0.25,15.00,16.11,8.89
USC00455525,"MONROE, WA US",2017-06-13,6.35,13.89,15.56,8.89
USC00455525,"MONROE, WA US",2017-06-14,1.78,13.89,18.33,8.33
USC00455525,"MONROE, WA US",2017-06-15,9.14,14.44,14.44,8.33
USC00455525,"MONROE, WA US",2017-06-16,3.56,15.00,18.89,11.11
USC00455525,"MONROE, WA US",2017-06-17,1.02,14.44,17.78,7.78
USC00455525,"MONROE, WA US",2017-06-18,1.52,15.00,20.56,11.11
USC00455525,"MONROE, WA US",2017-06-19,0.00,17.22,20.56,15.00
USC00455525,"MONROE, WA US",2017-06-20,0.51,18.33,17.22,12.78
USC00455525,"MONROE, WA US",2017-06-21,0.00,15.56,17.78,10.00
USC00455525,"MONROE, WA US",2017-06-22,0.00,16.67,21.11,10.56
USC00455525,"MONROE, WA US",2017-06-23,0.00,19.44,24.44,7.22
USC00455525,"MONROE, WA US",2017-06-24,0.00,22.78,32.78,8.89
USC00455525,"MONROE, WA US",2017-06-25,0.00,26.11,34.44,12.22
USC00455525,"MONROE, WA US",2017-06-26,0.00,21.11,24.44,14.44
USC00455525,"MONROE, WA US",2017-06-27,0.00,15.56,22.78,11.67
USC00455525,"MONROE, WA US",2017-06-28,0.00,16.11,18.33,10.00
USC00455525,"MONROE, WA US",2017-06-29,0.00,16.67,23.33,12.22
USC00455525,"MONROE, WA US",2017-06-30,0.00,20.56,26.11,11.11
USC00455525,"MONROE, WA US",2017-07-01,0.00,17.78,26.11,10.56
USC00455525,"MONROE, WA US",2017-07-02,0.00,16.67,22.22,9.44
USC00455525,"MONROE, WA US",2017-07-03,0.00,17.78,18.89,11.67
USC00455525,"MONROE, WA US",2017-07-04,0.00,17.78,22.22,7.78
USC00455525,"MONROE, WA US",2017-07-05,0.00,20.56,26.67,8.89
USC00455525,"MONROE, WA US",2017-07-06,0.00,21.11,26.11,10.00
USC00455525,"MONROE, WA US",2017-07-07,0.00,19.44,26.11,10.00
USC00455525,"MONROE, WA US",2017-07-08,0.00,19.44,26.11,10.00
USC00455525,"MONROE, WA US",2017-07-09,0.00,20.56,23.33,10.00
USC00455525,"MONROE, WA US",2017-07-10,0.00,18.89,22.22,12.78
USC00455525,"MONROE, WA US",2017-07-11,0.00,16.67,21.67,11.67
USC00455525,"MONROE, WA US",2017-07-12,0.00,17.78,23.89,8.89
USC00455525,"MONROE, WA US",2017-07-13,0.00,18.89,21.11,11.67
USC00455525,"MONROE, WA US",2017-07-14,0.00,18.33,25.00,7.78
USC00455525,"MONROE, WA US",2017-07-15,0.00,18.89,23.89,9.44
USC00455525,"MONROE, WA US",2017-07-16,0.00,17.22,21.11,11.11
USC00455525,"MONROE, WA US",2017-07-17,0.00,18.33,22.78,6.67
USC00455525,"MONROE, WA US",2017-07-18,0.00,20.00,25.00,8.89
USC00455525,"MONROE, WA US",2017-07-19,0.00,18.89,24.44,8.33
USC00455525,"MONROE, WA US",2017-07-20,0.00,18.89,22.78,12.22
USC00455525,"MONROE, WA US",2017-07-21,0.00,18.33,23.89,9.44
USC00455525,"MONROE, WA US",2017-07-22,0.00,21.11,27.78,15.00
USC00455525,"MONROE, WA US",2017-07-23,0.00,21.11,22.22,14.44
USC00455525,"MONROE, WA US",2017-07-24,0.00,20.00,25.00,9.44
USC00455525,"MONROE, WA US",2017-07-25,0.00,22.22,27.22,10.00
USC00455525,"MONROE, WA US",2017-07-26,0.00,21.11,25.56,11.11
USC00455525,"MONROE, WA US",2017-07-27,0.00,18.33,18.33,11.67
USC00455525,"MONROE, WA US",2017-07-28,0.00,18.33,23.33,9.44
USC00455525,"MONROE, WA US",2017-07-29,0.00,19.44,26.11,9.44
USC00455525,"MONROE, WA US",2017-07-30,0.00,20.00,23.33,11.11
USC00455525,"MONROE, WA US",2017-07-31,0.00,21.11,26.11,8.33
USC00455525,"MONROE, WA US",2017-08-01,0.00,23.33,27.78,10.56
USC00455525,"MONROE, WA US",2017-08-02,0.00,25.56,28.33,12.22
USC00455525,"MONROE, WA US",2017-08-03,0.00,26.67,31.11,13.33
USC00455525,"MONROE, WA US",2017-08-04,0.00,26.11,31.67,12.78
USC00455525,"MONROE, WA US",2017-08-05,0.00,21.11,25.56,12.78
USC00455525,"MONROE, WA US",2017-08-06,0.00,20.56,23.89,12.22
USC00455525,"MONROE, WA US",2017-08-07,0.00,20.56,26.11,11.67
USC00455525,"MONROE, WA US",2017-08-08,0.00,22.22,27.78,12.22
USC00455525,"MONROE, WA US",2017-08-09,0.00,23.33,28.89,12.78
USC00455525,"MONROE, WA US",2017-08-10,0.00,22.22,28.89,12.78
USC00455525,"MONROE, WA US",2017-08-11,0.00,20.56,27.22,12.22
USC00455525,"MONROE, WA US",2017-08-12,0.00,18.33,23.33,12.78
USC00455525,"MONROE, WA US",2017-08-13,3.30,18.33,20.56,13.33
USC00455525,"MONROE, WA US",2017-08-14,0.00,17.78,23.33,8.33
USC00455525,"MONROE, WA US",2017-08-15,0.00,18.33,23.89,7.78
USC00455525,"MONROE, WA US",2017-08-16,0.00,19.44,24.44,7.78
USC00455525,"MONROE, WA US",2017-08-17,0.00,18.89,23.33,13.89
USC00455525,"MONROE, WA US",2017-08-18,0.00,17.78,22.78,10.00
USC00455525,"MONROE, WA US",2017-08-19,0.00,19.44,22.78,10.56
USC00455525,"MONROE, WA US",2017-08-20,0.00,18.89,22.78,8.33
USC00455525,"MONROE, WA US",2017-08-21,0.00,20.00,25.56,8.89
USC00455525,"MONROE, WA US",2017-08-22,0.00,22.78,29.44,10.56
USC00455525,"MONROE, WA US",2017-08-23,0.00,19.44,25.00,12.22
USC00455525,"MONROE, WA US",2017-08-24,0.00,18.33,20.00,12.78
USC00455525,"MONROE, WA US",2017-08-25,0.00,18.33,22.22,7.22
USC00455525,"MONROE, WA US",2017-08-26,0.00,19.44,25.56,7.78
USC00455525,"MONROE, WA US",2017-08-27,0.00,22.22,27.22,6.11
USC00455525,"MONROE, WA US",2017-08-28,0.00,23.89,29.44,10.56
USC00455525,"MONROE, WA US",2017-08-29,0.00,23.33,30.56,12.22
USC00455525,"MONROE, WA US",2017-08-30,0.00,19.44,22.78,11.67
USC00455525,"MONROE, WA US",2017-08-31,0.25,19.44,22.78,11.67
USC00455525,"MONROE, WA US",2017-09-01,0.00,20.00,26.11,8.89
USC00455525,"MONROE, WA US",2017-09-02,0.00,23.33,29.44,10.56
USC00455525,"MONROE, WA US",2017-09-03,0.00,25.00,28.89,11.67
USC00455525,"MONROE, WA US",2017-09-04,0.00,25.00,27.78,11.67
USC00455525,"MONROE, WA US",2017-09-05,0.00,25.00,28.89,14.44
USC00455525,"MONROE, WA US",2017-09-06,0.00,22.22,26.67,13.33
USC00455525,"MONROE, WA US",2017-09-07,0.00,20.56,22.22,13.89
USC00455525,"MONROE, WA US",2017-09-08,0.00,19.44,20.00,15.56
USC00455525,"MONROE, WA US",2017-09-09,0.00,17.22,19.44,13.89
USC00455525,"MONROE, WA US",2017-09-10,0.00,17.22,21.67,9.44
USC00455525,"MONROE, WA US",2017-09-11,0.00,18.33,25.56,6.11
USC00455525,"MONROE, WA US",2017-09-12,0.00,20.56,22.22,9.44
USC00455525,"MONROE, WA US",2017-09-13,0.00,16.11,18.89,9.44
USC00455525,"MONROE, WA US",2017-09-14,0.00,17.22,21.11,7.22
USC00455525,"MONROE, WA US",2017-09-15,0.00,17.22,22.78,3.89
USC00455525,"MONROE, WA US",2017-09-16,0.00,17.22,25.00,3.89
USC00455525,"MONROE, WA US",2017-09-17,0.00,16.11,16.67,6.67
USC00455525,"MONROE, WA US",2017-09-18,9.14,12.78,15.56,7.22
USC00455525,"MONROE, WA US",2017-09-19,17.78,11.67,11.67,8.33
USC00455525,"MONROE, WA US",2017-09-20,5.08,11.67,13.89,6.11
USC00455525,"MONROE, WA US",2017-09-21,0.00,11.67,17.22,7.78
USC00455525,"MONROE, WA US",2017-09-22,0.00,13.89,18.33,7.22
USC00455525,"MONROE, WA US",2017-09-23,0.00,15.56,20.56,7.22
USC00455525,"MONROE, WA US",2017-09-24,0.00,15.00,21.67,6.11
USC00455525,"MONROE, WA US",2017-09-25,2.54,16.11,17.78,10.56
USC00455525,"MONROE, WA US",2017-09-26,0.00,17.22,21.67,6.11
USC00455525,"MONROE, WA US",2017-09-27,0.00,17.78,25.56,8.33
USC00455525,"MONROE, WA US",2017-09-28,0.00,21.11,31.11,7.78
USC00455525,"MONROE, WA US",2017-09-29,0.76,18.33,19.44,11.67
USC00455525,"MONROE, WA US",2017-09-30,5.08,13.89,15.56,10.00
USC00455525,"MONROE, WA US",2017-10-01,0.00,12.78,14.44,7.78
USC00455525,"MONROE, WA US",2017-10-02,0.00,11.67,15.56,5.00
USC00455525,"MONROE, WA US",2017-10-03,0.00,13.33,17.78,3.33
USC00455525,"MONROE, WA US",2017-10-04,0.00,13.89,18.33,1.67
USC00455525,"MONROE, WA US",2017-10-05,0.00,13.33,19.44,1.67
USC00455525,"MONROE, WA US",2017-10-06,0.00,13.33,16.11,2.78
USC00455525,"MONROE, WA US",2017-10-07,7.62,12.78,13.33,7.78
USC00455525,"MONROE, WA US",2017-10-08,17.27,11.67,15.00,7.22
USC00455525,"MONROE, WA US",2017-10-09,0.00,11.11,17.22,2.78
USC00455525,"MONROE, WA US",2017-10-10,2.79,11.11,10.56,5.56
USC00455525,"MONROE, WA US",2017-10-11,4.83,9.44,12.22,5.00
USC00455525,"MONROE, WA US",2017-10-12,2.54,8.33,8.33,5.56
USC00455525,"MONROE, WA US",2017-10-13,11.94,8.33,10.00,3.89
USC00455525,"MONROE, WA US",2017-10-14,0.00,7.22,11.67,0.00
USC00455525,"MONROE, WA US",2017-10-15,0.00,10.56,16.11,1.67
USC00455525,"MONROE, WA US",2017-10-16,0.00,11.11,17.78,2.78
USC00455525,"MONROE, WA US",2017-10-17,8.13,12.22,12.22,7.78
USC00455525,"MONROE, WA US",2017-10-18,11.94,11.11,15.56,5.00
USC00455525,"MONROE, WA US",2017-10-19,22.10,12.22,12.22,8.33
USC00455525,"MONROE, WA US",2017-10-20,22.86,9.44,10.56,5.56
USC00455525,"MONROE, WA US",2017-10-21,12.70,8.33,8.89,4.44
USC00455525,"MONROE, WA US",2017-10-22,11.18,12.78,15.00,8.89
USC00455525,"MONROE, WA US",2017-10-23,0.00,12.22,17.22,6.67
USC00455525,"MONROE, WA US",2017-10-24,0.00,12.78,15.56,2.78
USC00455525,"MONROE, WA US",2017-10-25,1.52,11.11,11.11,3.89
USC00455525,"MONROE, WA US",2017-10-26,0.00,11.67,13.89,3.89
USC00455525,"MONROE, WA US",2017-10-27,0.00,11.67,15.56,4.44
USC00455525,"MONROE, WA US",2017-10-28,0.00,12.22,19.44,2.78
USC00455525,"MONROE, WA US",2017-10-29,0.00,11.11,10.00,4.44
USC00455525,"MONROE, WA US",2017-10-30,0.00,12.22,14.44,2.22
USC00455525,"MONROE, WA US",2017-10-31,0.00,9.44,15.00,-1.11
USC00455525,"MONROE, WA US",2017-11-01,1.27,10.56,10.00,5.00
USC00455525,"MONROE, WA US",2017-11-02,2.79,8.89,10.00,3.89
USC00455525,"MONROE, WA US",2017-11-03,17.78,3.89,4.44,-0.56
USC00455525,"MONROE, WA US",2017-11-04,1.78,3.33,2.22,-1.11
USC00455525,"MONROE, WA US",2017-11-05,18.03,2.78,2.22,-0.56
USC00455525,"MONROE, WA US",2017-11-06,0.00,3.33,7.78,-1.11
USC00455525,"MONROE, WA US",2017-11-07,0.00,5.56,6.11,-3.33
USC00455525,"MONROE, WA US",2017-11-08,0.51,9.44,11.11,2.22
USC00455525,"MONROE, WA US",2017-11-09,4.57,8.89,8.33,2.78
USC00455525,"MONROE, WA US",2017-11-10,1.02,8.33,11.11,1.11
USC00455525,"MONROE, WA US",2017-11-11,2.54,7.78,9.44,1.11
USC00455525,"MONROE, WA US",2017-11-12,16.26,10.00,10.00,6.11
USC00455525,"MONROE, WA US",2017-11-13,11.18,10.00,11.11,6.11
USC00455525,"MONROE, WA US",2017-11-14,0.51,8.33,11.11,5.56
USC00455525,"MONROE, WA US",2017-11-15,19.81,9.44,9.44,4.44
USC00455525,"MONROE, WA US",2017-11-16,3.81,6.67,6.11,3.89
USC00455525,"MONROE, WA US",2017-11-17,0.25,6.67,8.89,4.44
USC00455525,"MONROE, WA US",2017-11-18,0.00,8.33,11.67,3.89
USC00455525,"MONROE, WA US",2017-11-19,8.13,7.22,11.11,3.33
USC00455525,"MONROE, WA US",2017-11-20,15.75,7.78,8.33,3.33
USC00455525,"MONROE, WA US",2017-11-21,21.34,6.67,10.00,-0.56
USC00455525,"MONROE, WA US",2017-11-22,18.80,14.44,16.11,8.33
USC00455525,"MONROE, WA US",2017-11-23,26.67,13.89,14.44,7.78
USC00455525,"MONROE, WA US",2017-11-24,1.27,9.44,10.00,6.11
USC00455525,"MONROE, WA US",2017-11-25,3.81,8.89,8.33,3.89
USC00455525,"MONROE, WA US",2017-11-26,24.38,10.00,11.67,5.00
USC00455525,"MONROE, WA US",2017-11-27,0.51,7.22,7.78,5.00
USC00455525,"MONROE, WA US",2017-11-28,21.59,7.22,7.22,3.33
USC00455525,"MONROE, WA US",2017-11-29,0.51,6.67,7.78,3.89
USC00455525,"MONROE, WA US",2017-11-30,9.91,7.22,7.22,3.89
USC00455525,"MONROE, WA US",2017-12-01,4.57,6.67,6.67,3.33
USC00455525,"MONROE, WA US",2017-12-02,11.94,6.11,6.11,3.33
USC00455525,"MONROE, WA US",2017-12-03,5.84,5.56,5.56,2.22
USC00455525,"MONROE, WA US",2017-12-04,0.00,3.89,5.00,-0.56
USC00455525,"MONROE, WA US",2017-12-05,0.00,3.33,5.00,-2.78
USC00455525,"MONROE, WA US",2017-12-06,0.00,5.00,7.78,-3.33
USC00455525,"MONROE, WA US",2017-12-07,0.76,5.56,7.22,-2.78
USC00455525,"MONROE, WA US",2017-12-08,0.25,2.22,6.67,-4.44
USC00455525,"MONROE, WA US",2017-12-09,0.00,1.67,7.22,-4.44
USC00455525,"MONROE, WA US",2017-12-10,0.00,4.44,6.67,-2.78
USC00455525,"MONROE, WA US",2017-12-11,0.00,3.33,10.56,-5.00
USC00455525,"MONROE, WA US",2017-12-12,0.00,4.44,6.11,-3.33
USC00455525,"MONROE, WA US",2017-12-13,0.00,5.00,6.67,-2.78
USC00455525,"MONROE, WA US",2017-12-14,0.25,6.11,8.89,-2.22
USC00455525,"MONROE, WA US",2017-12-15,6.35,5.00,5.00,-1.11
USC00455525,"MONROE, WA US",2017-12-16,3.81,5.00,4.44,1.67
USC00455525,"MONROE, WA US",2017-12-17,8.13,6.67,8.33,3.33
USC00455525,"MONROE, WA US",2017-12-18,12.95,8.89,8.89,4.44
USC00455525,"MONROE, WA US",2017-12-19,29.97,6.67,8.33,2.22
USC00455525,"MONROE, WA US",2017-12-20,6.60,5.00,4.44,-1.11
USC00455525,"MONROE, WA US",2017-12-21,0.25,1.11,1.11,-5.00
